district,state,pop_below_15,sex_ratio,sex_ratio_birth,hh_elec,hh_drnk_water,hh_sanitation,hh_fuel,hh_salt,hh_health_insurance,women_10yr_school,women_premarried,women_earlymother,women_menstrual,fam_contra,fam_modern_contra,fam_female_ster,fam_IUD,fam_pill,fam_condom,fam_injectibles,fam_unmet_need,fam_healthworkers,fam_sideeffects,mother_antenatal,mother_neonatal,mother_folic,mother_MCP,delivery_expense,institutional_birth,births_csection,child_vaccinated,child_public_vaccinated,child_private_vaccinated,child_diarrhoea,child_resp,child_diet,child_stunted,child_wasted,child_severely_wasted,child_underwght,child_overwght,women_lowBMI,women_highBMI,women_high_wh,child_anaemic,women_anaemic,young_women_anaemic,women_highBS,men_highBS,women_highBP,men_highBP,women_cervical,women_breast,women_oral,women_tobbaco,men_tobbaco,women_alc,men_alc,HDI,st,dc,form_edu_mean,form_edu_median,ern_reg_mean,ern_self_mean,age_group_age_<18,age_group_age_18-35,age_group_age_35-60,age_group_age_60+,marst_1,marst_2,marst_3,gedu_lvl_1,gedu_lvl_5,gedu_lvl_6,gedu_lvl_7,gedu_lvl_8,gedu_lvl_10,gedu_lvl_12,gedu_lvl_13,tedu_lvl_1,voc_1.0,voc_2.0,voc_3.0,voc_4.0,voc_6.0,voc_typ_3.0,voc_fund_2.0,has_sas_1,has_sas_2,loc_pas_11.0,loc_pas_14.0,loc_pas_16.0,loc_pas_18.0,loc_pas_19.0,loc_pas_24.0,loc_pas_26.0,loc_pas_28.0,loc_pas_99.0,etyp_pas_1.0,etyp_pas_2.0,etyp_pas_5.0,wrkr_pas_1.0,wrkr_pas_2.0,wrkr_pas_3.0,wrkr_pas_4.0,job_pas_1.0,job_pas_4.0,leave_pas_1.0,leave_pas_2.0,ssec_pas_7.0,ssec_pas_8.0,ecoprd_pas_2.0,ecoprd_pas_3.0,etyp_sas_1.0,etyp_sas_2.0,wrkr_sas_1.0,ecoprd_sas_3.0,wrk_365_1.0,dur_pas_2.0,dur_pas_3.0,dur_pas_4.0,dur_pas_5.0,dur_sas_4.0,dur_sas_5.0,eff_pas_1.0,dur_unp_3.0,evr_wrk_1.0,evr_wrk_2.0,acws_11,acws_12,acws_21,acws_31,acws_51,acws_81,acws_91,acws_92,acws_94,acws_95,acws_97,acws_99,marst_4,gedu_lvl_11,loc_pas_10.0,etyp_pas_8.0,dur_sas_3.0,job_sas_1.0,leave_sas_2.0,ssec_sas_8.0,acws_93,hh_size_mean,hh_size_median,hce1_mean,hce1_median,hce2_mean,hce3_mean,hce3_median,hce4_mean,hce4_median,hce5_mean,hce5_median,hce_tot_mean,hce_tot_median,mult_total,relg_2_pct,relg_1_pct,sg_9_pct,sg_3_pct,sg_1_pct,sg_2_pct,distance
Thanjavur,Tamil Nadu,19.58,1111.66,933.7,98.84,99.67,79.62,69.42,95.26,70.63,54.33,4.14,8.43,98.16,64.79,60.64,51.69,4.9,0.24,2.62,0.26,9.45,23.34,66.03,93.66,89.45,67.15,99.02,3425.22,59.48,51.36,66.74,89.76,10.24,4.77,2.59,18.21,19.55,8.34,3.67,21.88,4.94,12.7,42.76,54.84,64.84,59.04,59.96,23.31,28.95,28.81,34.58,9.02,4.47,2.17,7.58,22.41,0.45,30.01,0.882,33.0,19.0,7.732095706125022,8.0,2464.2705810876223,2055.9002890039105,0.2458638346193384,0.2384392714593765,0.3609845700609362,0.1547123238603487,0.39071696,0.5012151529443226,0.094338943,0.2200070233859576,0.077823469,0.1584196258572923,0.1835239482836358,0.085511351,0.064350049,0.1024569112082534,0.058454215,0.8931522017407633,0.088517326,0.1154529500843499,0.01486065,0.1876947534520425,0.4164869421415811,0.7406330140739886,0.757200775,0.2793931240977642,0.7206068759022358,0.052392283,0.039503082,0.077233843,0.039981259,,0.06102531,0.3471150289426426,0.077193496,0.031906341,0.6594285532024395,0.1402487144748291,0.059238154,0.5344540905109576,0.2078262530201133,0.1019783673707165,0.1557412890982124,0.7827640092794933,0.092842942,0.3411084292709316,0.6588915707290683,0.096010105,0.7442172230915615,,0.6540633143200763,0.4885392512533353,0.1701353943766774,0.4069299237652632,0.5979226330058357,0.9698695507670296,0.027109358,0.046902087,0.022435485,0.893596916,0.008113177,0.8780753422495365,0.3284791953116412,0.1499954878611405,0.3025798881890156,0.6974201118109844,0.094107875,0.042131026,0.044216817,0.1327465331693565,0.067418294,0.019516207,0.2116553715977837,0.1612941747757391,0.026820819,0.004404038,0.027696561,0.063082987,0.013728944,0.049453407,0.019782045,0.045158115,0.045596764,0.9971351423790774,0.975851867,0.9940970924242636,0.003615601,3.5020471270120628,3.0,12027.481124571084,9973.5,266.0148445514041,826.7133923383843,355.0,11374.52179400885,9580.0,16444.11234885629,5000.0,15438.45424239662,13273.5,618020764.0,0.053030303,0.9090909090909092,0.007575758,0.7878787878787878,0.0,0.2045454545454545,292.4016056
Pudukkottai,Tamil Nadu,23.72,1095.16,803.99,98.85,95.71,55.21,42.01,90.56,72.91,52.2,11.57,11.29,95.11,67.95,64.28,55.76,6.02,0.67,1.21,0.0,12.18,24.59,82.25,91.64,89.91,53.31,99.15,2610.47,68.56,41.15,75.91,93.55,6.45,5.1,3.3,22.26,32.2,9.54,1.61,21.62,2.79,20.32,31.95,59.81,71.05,62.53,61.75,18.49,22.96,22.98,30.23,13.38,7.59,2.48,7.59,28.29,0.75,31.73,0.784,33.0,20.0,7.166817408,7.0,1827.497799971842,1938.1842369510896,0.2442723053638491,0.2301030550554622,0.4058694416070615,0.119755198,0.375232924,0.5359349323681468,0.087870864,0.1652958731973408,0.1378727896704205,0.1867096151058395,0.1227861019047122,0.1748362049168418,0.1084982350152592,0.059314287,0.027570203,0.9662972971354956,0.051904243,,,0.022722211,0.9008766699233484,1.0,1.0,0.2092793140178991,0.7907206859821009,0.1347536808458887,0.062720776,0.2260682870603374,0.1092568794165229,0.1424382784314525,0.004787078,0.1444006701346174,0.015959234,,0.7971351108875989,0.1517047614094109,0.019351341,0.3987566585156298,0.5119324692837827,0.04311206,0.046198812,0.9216421791584668,0.032434421,0.2018576235757345,0.7981423764242654,0.030953473,0.9178666500785128,,0.843811568,0.1501114192629769,0.001769501,0.0248125,1.0,1.0,0.022062859,0.017157512,0.030568805,0.9302108244677564,0.059188623,0.9408113773591442,0.044258304,0.7228853606437422,0.2323317633572515,0.7676682366427485,0.087449118,0.082252614,0.029399898,0.130325511,0.091960401,0.020198245,0.2144059387226791,0.1722866104003835,0.020409229,0.013444212,,0.068411229,0.00096128,0.01711669,0.040062264,0.020265377,,1.0,1.0,1.0,,3.5994562094165783,4.0,7794.636508832931,7500.0,218.8774952809989,276.9620270194132,260.0,6076.254467,5600.0,4278.102805540717,1400.0,9153.434340142978,8615.5,399327621.0,0.032894737,0.9671052631578948,0.0,0.8618421052631579,0.0,0.1381578947368421,325.9173039
Sivaganga,Tamil Nadu,21.76,1223.33,1126.82,99.42,96.47,74.39,75.15,93.16,67.72,59.92,4.47,9.58,99.93,67.3,66.05,59.71,4.92,0.0,0.54,0.17,7.03,27.03,88.53,90.89,76.12,64.69,99.33,3143.15,73.33,43.16,81.54,100,0.01,2.6,0.0,15.96,27.62,22.78,11.62,28.37,9.12,12.66,33.39,60.21,56.37,51.52,36.4,22.72,26.2,21.95,25.97,3.35,1.52,0.21,2.37,17.53,0.43,22.99,0.878,33.0,21.0,6.208171428052483,8.0,1560.9580654682338,2007.462854326867,0.2757473070957155,0.2272025390097747,0.3186646562302186,0.1783854976642911,0.3455304525348648,0.5635836293812728,0.080498858,0.2707540769715149,0.1190493565173708,0.123148475,0.1750559492773253,0.1125466416638134,0.1071130937105902,0.063924972,0.01022161,0.9783076142646542,0.014401456,0.04092547,0.053030038,0.027701156,0.8615565084783362,0.3061108421469454,0.6965953876081692,0.050629269,0.9493707307475646,0.004749316,0.013212879,0.3077629735381071,0.034898668,0.022982786,0.090916205,0.2228239345138422,0.1434677757169927,0.1119000381835763,0.7153024349879757,0.056649664,0.2060950540099971,0.4321514873779998,0.275196695,0.071863191,0.2136065511523439,0.949180707,0.038504053,0.1045867912411578,0.8954132087588422,0.031694807,0.9037899349428162,,0.661686447,0.7341370494930172,,0.4747504255591031,0.3014145926850804,0.9703152088992624,0.003671261,0.036382401,0.011080335,0.9205903292613716,,0.9185155140939164,0.036907579,0.2215900144134896,0.2259333271444688,0.7740666728555312,0.078866326,0.026529089,0.031086208,0.079198778,0.079076041,0.046381352,0.2213342118119589,0.1858583202692367,0.078676305,0.021123207,,0.082891708,0.01038706,0.009558147,,0.009121019,,0.9434173231919109,0.9434173231919109,1.0,,3.3651823293958008,4.0,9755.828400467428,9000.0,287.66150216579115,259.15590690406424,250.0,5339.254250488611,4800.0,5535.066594041556,2800.0,11208.85834403884,10504.0,405025200.0,0.070652174,0.875,0.016304348,0.7554347826086957,0.0,0.2282608695652173,359.6006169
Madurai,Tamil Nadu,19.92,1079.13,814.62,98.91,98.71,80.05,91.18,88.39,66.29,58.55,11.46,3.95,98.17,69.69,68.44,58.33,6.4,0.56,3.14,0.0,8.72,21.54,88,89.47,85.59,59.71,100.0,3317.29,70.02,43.8,92.92,92.8,7.2,4.3,0.6,25.03,32.39,9.49,3.87,21.51,4.7,12.22,40.82,58.18,54.32,47.99,46.85,21.19,22.66,25.55,31.8,12.07,2.37,0.41,0.77,20.3,0.43,24.54,0.916,33.0,22.0,7.771904843746372,9.0,2703.2938947642965,1294.422052766083,0.2444478792041019,0.2513042484755683,0.3160640274282821,0.1881838448920475,0.3553402064453115,0.5404825377090938,0.095529524,0.1977450866058752,0.072640444,0.1296632353646716,0.1728072822051223,0.1187607254501308,0.102047473,0.1336192953813305,0.033924427,0.9607991650017712,0.022336064,0.005909756,0.1813849983363962,0.096208175,0.6941610072090999,0.4582736466719682,0.8338665262921986,0.017847996,0.982152004,0.020608464,0.0058111,0.087834576,0.044259787,0.032014933,0.090559979,0.3927683479577581,0.095954779,0.030933961,0.6839906522741622,0.074871684,0.1070150106953042,0.5170716012693498,0.2299029144771342,0.070651357,0.1823741270195047,0.7369116287477767,0.1890997350492594,0.2649743959499451,0.7350256040500549,0.2133919199737196,0.735166284,0.011312529,0.6565527876532758,0.1528153904917348,0.1177545169053987,0.1766283465815568,0.6850099258580975,0.9847896875084678,0.020827584,0.034499529,0.082379055,0.8552807416030554,,0.9561737902908468,0.7289007499606648,0.3387678596763451,0.280076718,0.719923282,0.056331489,0.016546359,0.021791738,0.1077684527122545,0.1209865793508535,0.017781236,0.2300272434930616,0.2158172660487649,0.1001264516393062,0.012853239,0.001370639,0.063615261,0.008647732,0.023280204,0.027407245,0.085176651,0.010785871,1.0,1.0,1.0,0.002578403,3.3990990014017908,3.0,9885.156506742953,9000.0,78.97027928783558,244.4421751253041,160.0,7043.956892,6475.0,4233.307952222534,2550.0,11148.380269503412,10121.0,560058585.0,0.02734375,0.9375,0.0234375,0.74609375,0.01171875,0.21875,342.2695688
Theni,Tamil Nadu,23.77,1168.4,1056.58,99.4,99.88,74.43,89.94,76.78,67.35,56.93,16.04,13.52,99.67,70.61,67.1,56.14,8.15,0.28,1.79,0.49,7.32,32.08,88.74,98.65,90.02,60.25,100.0,1772.73,81.66,43.65,95.18,94.65,3.92,3.81,0.2,17.25,20.22,15.54,6.56,18.83,4.15,10.33,45.23,73.35,46.78,41.16,35.5,22.9,23.09,28.73,35.58,9.11,4.9,0.51,4.29,21.29,0.27,23.03,0.917,33.0,23.0,7.097016519769622,8.0,2658.178842629136,1138.263302865814,0.2836475945512856,0.2546446382285293,0.3331592970438215,0.1285484701763634,0.3909559761713471,0.4998898096581232,0.1082041097822673,0.1359273318246188,0.1777481387626544,0.1479009186784148,0.1742145829612847,0.08198277,0.1429923685406016,0.065352536,0.030793401,0.9751935967624954,0.014073969,0.003974101,0.1868219293924872,0.2004558695319866,0.5946741318204369,0.7029237161431237,1.0,0.033767765,0.9662322352056752,0.000477819,0.003831213,0.010196862,0.035042183,0.044456503,0.060785523,0.5306141310991486,0.073148568,0.010793896,0.6730926015009504,0.062891091,0.067840755,0.6149406086265407,0.1914415639374017,0.028480227,0.131765353,0.7827571971234675,0.073987034,0.321424415,0.678575585,0.076911757,0.7845946558357798,0.2014340351276201,0.7310910384871012,0.6631123183217148,0.081995662,0.7091657327207835,1.0,1.0,0.002133923,0.025730853,0.090184168,0.8780238543283586,0.1239682687570508,0.743039906,0.620686873,0.5522998430097605,0.1731700406869575,0.8268299593130425,0.059979189,0.015850607,0.011372801,0.1662707348308208,0.1204900853682192,0.007869206,0.2783905344035638,0.1845368426912091,0.060637593,0.000146834,,0.065344672,0.000950104,0.012883636,,0.07014831,,1.0,1.0,0.896321855,0.000984622,3.1562907235903217,3.0,8798.273557,9000.0,95.36824751,273.94354272555364,190.0,6093.545324866502,6000.0,3554.069625800133,2320.0,9971.536140869488,10185.0,281266642.0,0.025,0.9333333333333332,0.025,0.7416666666666667,0.008333333,0.225,328.3081735
Virudhunagar,Tamil Nadu,21.36,1109.45,729.68,99.52,97.41,59.78,90.51,89.53,51.27,53.52,15.47,3.56,97.3,68.1,66.29,61.16,3.05,0.17,1.0,0.47,6.37,23.12,71.93,83.4,86.34,58.29,99.34,2607.37,66.31,50.02,77.73,95.25,4.75,9.32,0.0,18.47,29.22,14.42,7.6,23.67,6.82,14.1,37.42,51.86,58.9,56.88,59.71,19.23,21.55,20.17,22.89,2.16,1.77,0.81,1.82,18.77,0.45,22.77,0.857,33.0,24.0,6.551397846807054,8.0,2894.6379919503943,1740.7763968950833,0.2853225185060645,0.2292910577407059,0.344279335,0.1411070884823924,0.3401540311605417,0.597172181,0.055367674,0.2082889757091046,0.1450655867629139,0.1751450342421423,0.1485854029050177,0.1013771671066499,0.086577508,0.073654678,0.015588637,0.9686670345857212,0.036379439,0.025010951,0.058919845,0.032956761,0.8413007,0.9030070631290972,0.965737696,0.080224089,0.919775911,0.00420685,0.009699436,0.2351984049163184,0.068261719,0.004415859,0.050261485,0.3473344523299512,0.1039946485685056,0.075054009,0.6807161855181196,0.033318056,0.1982793633481374,0.3906886434026691,0.1737285124801889,0.056354369,0.3743418927576112,0.8208149567841321,0.1186265202394237,0.2178428575366274,0.7821571424633725,0.104359205,0.7690837535776599,,0.5787758144563984,0.5194435025510651,0.1439069801388723,0.4786476897855494,0.1342280027369492,0.9866604596674716,0.006408569,0.0516393,0.047846638,0.8780268417183587,,0.8842391736659752,0.3667578025956741,0.1517813657707232,0.1725470124634104,0.8274529875365896,0.097127538,0.01773707,0.018801223,0.160672744,0.066774764,0.051986393,0.2245476917683624,0.1888440708666039,0.046886024,0.003854073,0.00107359,0.074919677,0.007306114,0.03221582,,0.028001264,0.030810494,1.0,1.0,1.0,,3.1776615978954075,3.0,9591.064479419654,9600.0,287.19021121383844,294.7322963492511,300.0,4941.257476403235,5000.0,5163.787728,2600.0,11015.076570888396,11159.5,501131511.0,0.066964286,0.9196428571428572,0.004464286,0.8214285714285714,0.0,0.1741071428571428,386.5587034
Ramanathapuram,Tamil Nadu,24.41,1146.99,787.09,99.3,93.89,78.62,82.73,90.64,69.74,53.73,14.71,5.95,98.34,72.16,68.08,56.59,6.52,0.99,2.49,0.76,7.92,28.04,82.73,88.22,89.12,56.02,100.0,3729,72.52,47.45,91.14,93.31,6.69,3.31,0.0,19.85,26.43,17.68,5.99,21.62,6.3,15.65,34.06,66.92,57.19,53.55,52.19,17.18,20.16,23.26,28.18,12.78,5.31,0.42,1.11,22.84,0.55,29.94,0.89,33.0,25.0,6.794850888310173,8.0,1799.606538400713,2627.425703270078,0.2586558209765994,0.2044653032744665,0.3826501259313941,0.15422875,0.3511692786748089,0.5478422359409137,0.074942407,0.1927166511400195,0.1305559864941874,0.1376492723929518,0.2169051838250902,0.1264670330109119,0.090208933,0.056270549,0.013375172,0.9695778848467842,0.012151614,0.016047657,0.067566436,0.041864243,0.857477812,0.8828805369731436,1.0,0.062071573,0.937928427,0.000399474,0.054330486,0.3651298874954756,0.056322522,0.073773802,0.08531313,0.1231977905211078,0.026049459,0.1583301110012588,0.6657743932652382,0.031120772,0.2839483836818869,0.5034971451577531,0.149806308,0.053545802,0.2931507456326502,0.8491407399884472,0.087947158,0.1688446462815513,0.8311553537184486,0.1023277107774901,0.8358689224281771,0.054707245,0.7009252976204616,0.7481608471608086,0.1308079518454209,0.5681378907297844,0.076124042,0.9929571392404506,0.00322687,0.065535545,0.038997507,0.8851476321764435,,1.0,0.068349128,0.6136774668843504,0.2355688408703413,0.7644311591296586,0.089563464,0.020244371,0.027355033,0.077326216,0.081985654,0.027834295,0.2504660650635282,0.1945525427401537,0.080390478,0.00882566,,0.043580929,0.026046078,0.018940653,,0.003259466,,1.0,1.0,1.0,,3.3628428601436533,4.0,10010.59627315282,9000.0,363.1066612550602,261.73289460233497,200.0,5541.5733722752775,5400.0,4841.727368314196,2500.0,11500.71574795585,10728.5,343094669.0,0.1381578947368421,0.8223684210526315,0.0,0.8947368421052632,0.0,0.1052631578947368,395.5253864
Thoothukkudi,Tamil Nadu,20.89,1110.83,733.54,100.0,96.97,79.42,90.67,88.98,57.78,59.52,8.88,0.94,99.42,67.57,63.76,52.44,6.58,0.28,3.94,0.38,8.09,28.84,90.78,80.66,89.07,70.44,100.0,3179.84,59.09,52.0,100,93.2,6.8,4.78,0.73,19.89,20.34,18.41,7.7,20.95,6.69,11.9,43.4,57.85,55.62,55.93,44.29,21.98,25.38,24.49,28.2,3.93,1.69,0.42,1.42,18.54,0.31,21.63,0.916,33.0,26.0,7.452645642501608,8.0,2578.241079268283,1221.3537265319967,0.2715957761243516,0.2338354975041106,0.3401401659158343,0.1544285604557034,0.3982191651115887,0.5043180771252045,0.085890622,0.1727032752970619,0.079859153,0.1967939354174324,0.1602229232639783,0.1066577342594675,0.0939287,0.098692731,0.02839122,0.93717119,0.016915062,0.013573701,0.007389369,0.1362700221144595,0.818924728,0.2461912774020155,1.0,0.1135076715700727,0.8864923284299273,0.05374101,0.001419776,0.067181232,0.034862104,0.1328610497635244,0.06722721,0.3370904957899907,0.1062953607849435,0.097448453,0.7650083244350343,0.097600317,0.041260115,0.4943801437694447,0.2585223329795088,0.082445885,0.1646516381451833,0.8534874824384944,0.1152688961246991,0.191137053,0.8088629471155919,0.030225168,0.8207305201837883,,0.7188399946290999,0.1958174607533382,0.1137002201953622,0.2863389935423294,0.5139823479963274,0.9826402329248776,0.049329153,0.065710763,0.033994096,0.8433167917786447,0.019157768,0.8966079440375596,0.1135867797231681,0.1901469265061021,0.3090888833837134,0.6909111166162867,0.089077539,0.017301678,0.013460804,0.1107521332205566,0.1171434267557637,0.039178851,0.2589235323700681,0.172696325,0.071230049,0.013693399,0.000319878,0.057515348,0.011572136,0.032560862,0.012343118,0.049237563,0.045918757,1.0,1.0,0.9786944082328276,0.009777871,3.283739275341562,4.0,8872.340286,9500.0,52.28533842476988,303.36932941909544,290.0,9550.631349701463,9500.0,7059.901358620079,7500.0,10612.228020289796,11051.0,416403238.0,0.023809524,0.8214285714285714,0.011904762,0.7559523809523809,0.005952381,0.2261904761904762,469.8560859
Tirunelveli,Tamil Nadu,22.05,1109.06,938.86,99.51,98.08,79.78,87.86,89.92,61.27,54.18,10.69,4.32,97.15,69.75,64.37,55.35,5.0,0.0,2.7,0.32,7.12,23.52,77.4,84.97,90.76,65.51,98.03,3281.29,47.22,60.2,95.49,90.81,9.19,2.69,0.0,8.73,29.39,11.99,3.06,22.71,3.68,13.5,40.19,58.79,49.87,51.02,54.53,20.95,22.25,22.05,25.45,18.91,5.49,0.18,0.72,16.3,0.0,17.34,0.913,33.0,27.0,8.181852025285112,8.0,2559.310392295215,1272.5498103718671,0.2618776945701814,0.2080835824688493,0.3743335372710826,0.1557051856898866,0.4031917369234188,0.4863142087946965,0.099005838,0.1228034225780886,0.097722309,0.1558559792943143,0.1922904953429046,0.1142607693429005,0.1522665437909621,0.07838504,0.013928328,0.9042600254131452,0.021203549,0.053534019,0.002184453,0.1491592087841984,0.7728840281851937,0.4830376604607904,1.0,0.1075631613688468,0.8924368386311532,0.017245277,0.002047003,0.1833218899026132,0.013440299,0.098636785,0.076568847,0.2950270405574897,0.042260749,0.047490281,0.5459819581385519,0.1791226051607127,0.1162220179517371,0.4706838201996959,0.2473643355883223,0.091713857,0.1902379868557482,0.6987948049900622,0.1885899336252076,0.3021090194426831,0.6978909805573169,0.055890904,0.7121662360582344,,0.7396535855533145,0.4208689214520463,0.075658911,0.2899709874729542,0.5584270990939738,0.9618932973215002,0.078920388,0.061768152,0.011089662,0.8307943645690166,,0.8709711659552295,0.322356379,0.072076954,0.3560750460827034,0.6439249539172965,0.068209699,0.025884954,0.023363182,0.1310353782718641,0.059327944,0.055154187,0.2695432175171084,0.1853001424466107,0.073072973,0.013861097,,0.034048228,0.011488217,0.065811852,0.071628801,0.052682604,0.021068174,0.9891796132212356,0.9802437807867403,1.0,,3.167522884826681,4.0,9486.246478753175,9125.0,97.29200489525368,330.6362091442605,290.0,9234.899025555917,8575.0,6724.708688591059,4250.0,11244.185354341738,11163.5,293271830.0,0.1041666666666666,0.7361111111111112,0.020833333,0.7708333333333334,0.0,0.2083333333333333,489.7195145
Kanniyakumari,Tamil Nadu,20.79,1121.33,880.11,99.84,98.19,96.18,74.38,97.24,64.1,77.1,4.32,3.99,98.64,70.34,66.56,60.75,2.92,0.0,1.52,0.0,4.87,29.78,86.82,84.21,87.05,74.04,97.33,3170.06,39.35,68.27,96.04,81.9,18.1,0.92,0.0,22.11,17.31,11.38,2.65,14.45,2.81,5.89,53.01,66.32,39.09,45.55,39.29,29.04,25.18,24.36,30.21,13.06,3.93,0.84,1.04,11.04,0.17,14.75,0.963,33.0,28.0,8.660261230739692,9.0,3280.1289574601797,1026.121516263309,0.250885563,0.1887094664278419,0.3670828947226353,0.1933220761574046,0.3789417768051381,0.5372733049068911,0.080846635,0.1115798311340656,0.089246902,0.1849049746851006,0.1530391289646063,0.095928851,0.1385661595824192,0.1086458629953054,0.051745961,0.8815539255075889,0.014764325,0.001909066,0.006736782,0.1329659202185487,0.8436239055651132,0.507743376,1.0,0.040675486,0.9593245135077536,,0.012769984,0.062044602,0.038284647,0.011086542,0.037805521,0.3816492740441397,0.1845094925991907,0.055439322,0.6354921766692695,0.1335541386882959,0.078450074,0.4726849946676537,0.2971738256289574,0.046471922,0.1836692581589513,0.7623464296644177,0.2143585602334259,0.2386089432293054,0.7613910567706945,0.063074901,0.7522695601664147,0.077771361,0.2665189780870688,0.5904163242630309,0.1930696630869138,0.7891610643728777,,0.9747708095562112,0.031704455,0.061558528,,0.8753057799055707,0.094771731,0.713322822,0.3009072591206996,0.2096765575090751,0.3812356617572693,0.6187643382427307,0.069874258,0.006363117,0.011053203,0.090994996,0.1057506799164615,0.034271443,0.2405455334259066,0.2124019714496121,0.092157371,0.010492763,0.004619108,0.053420681,0.002938283,0.049512106,0.019625409,0.071154624,0.073532844,1.0,1.0,1.0,0.004668906,3.2572705129084207,3.0,11144.367192632417,9900.0,69.74033366684316,358.1574852,285.0,10959.215416014062,9800.0,9131.017059,6660.0,13246.450285988254,12039.5,374532689.0,0.038043478,0.4728260869565217,0.054347826,0.8804347826086957,0.0,0.065217391,514.8654369
Dharmapuri,Tamil Nadu,23.78,1191.83,1051.91,99.41,98.72,72.35,82.47,93.44,75.45,54.41,16.74,6.41,97.48,70.03,68.03,61.07,6.43,0.0,0.42,0.0,8.52,36.27,95.52,94.49,95.9,73.53,100.0,2808.49,73.02,29.05,96.11,97.81,2.19,3.17,0.0,8.11,28.71,16.91,6.52,23.21,8.91,12.91,33.38,46.5,54.15,42.5,31.89,15.37,18.1,25.83,30.8,1.75,1.21,0.83,7.87,24.57,0.69,26.78,0.894,33.0,29.0,7.351460213025969,8.0,3635.495697941404,1989.572011355297,0.2643230249164944,0.3059374442081509,0.3359436640346052,0.093795867,0.4008509012057285,0.5397603332211932,0.056001627,0.2566243759245993,0.095886926,0.126709538,0.1541221143849029,0.062974866,0.1082700482719298,0.1006417514645337,0.065472108,0.944399125,0.1354678553572653,0.00222852,0.012070723,0.1604304101000945,0.6898024915358122,0.04509899,0.946096218,0.288850718,0.711149282,0.2601579541803211,0.034298883,0.2146123353623758,0.047434268,,0.054926892,0.2166248530155431,0.086277315,0.027568301,0.6343283026691313,0.2058570487721913,0.082901804,0.4766500226119194,0.2689690888162067,0.045408689,0.2089721993682513,0.6128545659328544,0.2845248301108273,0.349335491,0.6506645091681269,0.1227686553853386,0.6293102024816837,,0.9505598321846908,0.4464133681307258,0.3194211420884961,0.6836942263704175,0.973307861,0.9737398638162152,0.023160643,0.035394502,0.047624562,0.8938202918065021,0.021420124,0.8793744415660609,0.9477462112941136,0.7046203880448246,0.2572613696229721,0.7427386303770279,0.1775761067229061,0.020783841,0.044190607,0.1700355135176192,0.133951187,0.013793457,0.2263079401358575,0.082772266,0.007770043,0.010440545,0.019807126,0.08915395,0.003387139,0.029298272,0.012457747,0.072728561,0.012868206,0.9866031355080598,0.9866031355080598,0.9866031355080598,0.000728798,3.692075362330986,4.0,8004.861751666664,7650.0,255.6005226031953,455.79229165567006,410.0,7710.910881892224,7265.0,12543.132565679143,9675.0,10404.112016503575,9657.0,471584564.0,0.047619048,0.9404761904761904,0.0,0.75,0.005952381,0.244047619,108.105983
Krishnagiri,Tamil Nadu,24.21,1053.05,856.92,99.16,99.77,75.94,86.0,95.18,73.58,53.86,20.29,9.53,98.05,69.95,67.69,60.7,6.02,0.0,0.43,0.39,4.89,40.16,98.7,93.12,93.74,74.34,99.47,2080.5,75.91,31.88,90.26,98.45,1.55,1.06,0.42,7.09,29.03,10.4,4.68,19.32,10.08,11.71,34.5,51.22,46.51,43.96,39.41,14.03,15.04,23.5,25.33,0.91,0.41,0.57,8.22,20.3,0.22,22.66,0.888,33.0,30.0,6.910392964049917,8.0,3106.9401990072247,1889.9201475987163,0.2487411258892186,0.2940218396368909,0.3609744294022688,0.096262605,0.4025558243404221,0.5120936594353472,0.085350516,0.2527329110361293,0.1039720487870768,0.1353437190269933,0.1263253226706774,0.1304043921980886,0.1094209440540408,0.081410294,0.026762801,0.9247652692410268,0.1104111725044811,0.000915302,,0.1598906142716828,0.7269181283178694,0.02029787,0.972955506,0.2471369256023841,0.7528630743976159,0.183127132,0.03385159,0.1091184995611586,0.055535463,,0.06208853,0.3819220350101817,0.061997725,0.023774707,0.6380667709883032,0.1765771085872813,0.038494022,0.4573227955862191,0.2501281415269736,0.083888167,0.2086608962909683,0.6214698097627015,0.2961318752041179,0.3785301902372985,0.6214698097627015,0.050453437,0.6214698097627015,,1.0,0.3264357691986133,0.3606439500874388,0.5666271893750352,1.0,0.9884395547396332,0.015967032,0.026796002,0.03925572,0.9092239812510012,0.011114991,0.9833268825459032,1.0,0.7070018726356643,0.2935114788614889,0.7064885211385111,0.1582800900353968,0.032007517,0.047988996,0.1790112694246929,0.1230676989253494,0.010860432,0.1988667410613004,0.1242982917713827,0.008787577,0.006638591,0.027613506,0.078335572,,0.033627566,0.036748549,0.1326910453596967,,0.9991146770594772,0.9991146770594772,0.9991146770594772,0.000987519,3.554592630020149,3.0,7232.478507553028,6820.0,209.83850695446552,506.2118984779254,475.0,7423.078233861639,7115.0,12958.500001908587,11280.0,9647.106782,8933.5,643407892.0,0.055,0.94,0.0,0.91,0.0,0.09,68.4165001
